,Unnamed: 0,Unnamed: 0.1,ID,Angle,Ra[hh],Ra[mm],Ra[ss],Dec[deg],Dec[mm],Dec[ss],X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,exposure_starting_time_tomoe,year_tomoe,month_tomoe,day_tomoe,hh[UT]_tomoe,mm_tomoe,ss_tomoe,ra1[deg],dec1[deg],ra2[deg],dec2[deg],az1[deg],el1[deg],az2[deg],el2[deg],az_middle[deg],el_middle[deg],az3[deg]_mu_at_kiso,el3[deg]_mu_at_kiso,az4[deg]_mu_at_kiso,el4[deg]_mu_at_kiso,az_intersection,el_intersection,distance_modified,vector_az,vector_el,theta,az3[deg]_tomoe,el3[deg]_tomoe,az4[deg]_tomoe,el4[deg]_tomoe,az1_intersection_tomoe,el1_intersection_tomoe,az2_intersection_tomoe,el2_intersection_tomoe,az1_intersection_mu,el1_intersection_mu,az2_intersection_mu,el2_intersection_mu,percentage
700,700,700,627623_031,172.5,13,58,9.4563,-8,21,37.489000000000004,447,143,430,450,2018-04-19T18:03:11.348,2018,4,20,3,3,11.34792,0.20592,107.651315,98.132428,139.128885,44.413994,64.772827,27,63,231.67171800000003,31.374665999999998,201496.4361,234.77302200000003,28.966244,196937.0833,2018-04-19T18:02:56.666865,2018.0,4.0,19.0,18.0,2.0,56.666865,209.51552741640597,-8.531034447658271,209.54360573094155,-8.330323806295345,234.25863286453918,27.64116626631094,234.38625249262503,27.809376205586357,234.32244267858206,27.72527123594865,226.0,35.77922950264147,242.0,23.35389099986975,235.09311778365824,28.717662845921048,1.2564956128565152,0.7706751050760943,0.9923916099724046,89.35499052161984,230.73741458610317,23.0,242.0,37.84472911393635,466.9109635251478,334.2901903990145,256.08271904438027,56.406554993058904,235.09405643223454,28.716933906777555,235.09217913508184,28.718391785064558,0.0
701,701,701,627641_088,155.5,13,49,27.1057,-10,4,0.275,467,234,450,490,2018-04-19T18:03:40.080,2018,4,20,3,3,40.08,0.25272,105.32842600000001,97.642143,100.342877,55.366626000000004,54.86874200000001,35,76,231.912736,30.620827000000002,201329.4718,234.64522599999998,27.652138,203957.8609,2018-04-19T18:02:56.666865,2018.0,4.0,19.0,18.0,2.0,56.666865,207.33950020112,-10.115828657707107,207.39461524424772,-10.000365053142222,234.85381834875525,25.02628490046068,234.8954348158848,25.148171257499307,234.87462658232002,25.087228078979987,226.0,37.044665448852186,238.92722406837964,23.0,236.02849855328338,26.14929406903069,1.5682489255845833,1.153871970963337,1.062065990050705,61.47938550627772,234.16197045860608,23.0,239.28351992575062,38.0,238.98734176169037,37.132553050711664,236.25687493932415,29.13555866488403,236.04932220500027,26.126670401316737,236.0076749015665,26.171917736744653,0.0
702,702,702,627711_090,98.0,14,1,28.2435,-9,56,46.661,251,127,40,450,2018-04-19T18:04:43.659,2018,4,20,3,4,43.65936,0.2184,97.959886,94.102288,111.03858500000001,70.60163100000003,55.27580500000001,38,70,231.43639199999998,28.51228,199283.3702,234.48410299999998,26.758025,202376.5122,2018-04-19T18:03:59.548854,2018.0,4.0,19.0,18.0,3.0,59.54885400000001,210.08424744053625,-9.983946026501187,210.63484086237145,-9.910636755525218,232.5178472484792,27.161856276543126,232.9235779171773,26.75113407002993,232.72071258282833,26.95649517328652,226.0,31.64145394331684,241.01301363772083,23.0,233.07374344902257,27.56982450923821,0.7076748312783525,0.3530308661943025,0.6133293359516934,15.425658637695452,226.0,33.75988992334936,236.62912417319797,23.0,231.3434107614824,28.350741373390054,233.90707411777746,25.75553831951893,232.8325749237183,27.708640522750553,233.31491197432686,27.431008495725898,100.0
703,703,703,627712_084,46.5,14,1,59.1114,-9,15,28.854,346,213,250,390,2018-04-19T18:04:41.684,2018,4,20,3,4,41.6844,0.20592,97.383926,94.21305500000001,198.429682,67.504933,40.278483,34,65,233.174173,27.501440999999996,204388.1564,234.584137,27.593363,197293.1707,2018-04-19T18:03:59.548854,2018.0,4.0,19.0,18.0,3.0,59.54885400000001,210.36825662460376,-9.137239198181927,210.55488670474728,-9.31338454555462,233.0254060719404,27.56151685797227,233.31263274934085,27.573041243264004,233.16901941064063,27.56727905061814,226.0,27.033723859345322,242.0,28.076837016844426,233.1733153395365,27.50138508519286,0.06603385256477566,0.004295928895913903,-0.06589396542527838,1.4324511014513577,226.0,27.27963675151173,242.0,27.921604156268863,233.16987846932082,27.5673135185976,234.58214108908535,27.62397767915046,233.02993574805458,27.492037514043385,233.31669493101853,27.510732656342345,28.699613182144333
704,704,704,627712_085,45.0,14,1,3.1162,-9,1,57.555,171,43,145,210,2018-04-19T18:04:41.684,2018,4,20,3,4,41.6844,0.20592,97.383926,94.21305500000001,198.429682,67.504933,40.278483,34,65,233.174173,27.501440999999996,204388.1564,234.584137,27.593363,197293.1707,2018-04-19T18:03:59.548854,2018.0,4.0,19.0,18.0,3.0,59.54885400000001,210.22827911872085,-8.99826698106284,210.3149981042443,-9.084266180364347,233.39663821753157,27.578221012716646,233.53326417207364,27.58632114008033,233.46495119480255,27.582271076398488,226.0,27.033723859345322,242.0,28.076837016844426,233.46896790078807,27.520660027485977,0.061741843793926825,0.004016705985492308,-0.061611048912510576,0.33717834237426714,226.0,27.139697367440725,242.0,28.088287540174125,233.17004319118752,27.564786899267883,234.5805481466584,27.648411345477346,233.4006811228428,27.516208100201105,233.5372546787334,27.52511195477085,100.0
705,705,705,627712_089,81.5,14,0,48.8744,-9,8,3.738,127,120,30,240,2018-04-19T18:04:43.659,2018,4,20,3,4,43.65936,0.2184,97.959886,94.102288,111.03858500000001,70.60163100000003,55.27580500000001,38,70,231.43639199999998,28.51228,199283.3702,234.48410299999998,26.758025,202376.5122,2018-04-19T18:03:59.548854,2018.0,4.0,19.0,18.0,3.0,59.54885400000001,210.07358947249253,-9.114984805981306,210.3550384317073,-9.156996067828803,233.30902599300822,27.54958030978117,233.5756006540131,27.39777779367753,233.44231332351072,27.47367905172936,226.0,31.64145394331684,241.01301363772083,23.0,233.39215926072617,27.38654514654272,0.10053729381113644,-0.05015406278451452,-0.08713390518663644,0.2650202019607858,226.0,31.711748356147865,241.29837201917277,23.0,231.48133896710561,28.590367487887743,234.537164287811,26.85020969979327,233.25922585626074,27.46306128913318,233.52509266519155,27.310029003952298,100.0
706,706,706,627715_021,92.0,14,1,35.0435,-6,39,47.14,266,69,180,450,2018-04-19T18:04:09.917,2018,4,20,3,4,9.91656,0.18408,106.31445500000001,99.80851899999999,121.05086499999999,51.817474,56.620943000000004,26,58,233.36043999999998,30.751715,202443.8798,235.843338,28.708839,201782.7707,2018-04-19T18:03:59.548854,2018.0,4.0,19.0,18.0,3.0,59.54885400000001,210.281366033083,-6.666613472877097,210.64113697837803,-6.655221094060947,234.95834349264086,29.609165441066843,235.25440283927884,29.361361184283968,235.1063731659599,29.485263312675404,226.0,36.80772947398964,242.0,23.64326762336188,235.02293310269462,29.38385081079027,0.13132684301504993,-0.08344006326518638,-0.10141250188512883,0.4828001894961931,226.0,37.10737712196374,242.0,23.71523749337001,233.4554065792935,30.867136753349047,235.9210899733819,28.80333823500302,234.87386993395793,29.506496835675815,235.1719962714314,29.26120478590476,100.0
707,707,707,627721_089,98.0,13,57,23.4826,-10,4,57.102,309,233,130,450,2018-04-19T18:04:43.659,2018,4,20,3,4,43.65936,0.2184,97.959886,94.102288,111.03858500000001,70.60163100000003,55.27580500000001,38,70,231.43639199999998,28.51228,199283.3702,234.48410299999998,26.758025,202376.5122,2018-04-19T18:03:59.548854,2018.0,4.0,19.0,18.0,3.0,59.54885400000001,209.107405244379,-10.114980370315493,209.5371138111684,-10.05682134103341,233.32297965312958,26.34132371143785,233.6333919484343,26.017643925015197,233.478185800782,26.17948381822652,226.0,31.64145394331684,241.01301363772083,23.0,233.97865421423845,27.04896008527093,1.0032236100796046,0.5004684134565025,0.869476267044412,16.274033758869514,226.0,33.97729859373271,236.52734398519576,23.0,231.36310849154853,28.384962731515035,233.8987023201859,25.74099378659214,233.79210087981818,27.156339728443594,234.1652075486587,26.941580442098257,100.0
708,708,708,627721_089,98.0,13,57,23.4826,-10,4,57.102,309,233,130,450,2018-04-19T18:04:44.187,2018,4,20,3,4,44.186640000000004,0.21216,96.398094,87.103386,164.846202,34.906145,54.00026800000001,34,68,231.29069700000002,28.256135999999998,197695.6653,233.27574500000003,26.222857,190937.6553,2018-04-19T18:03:59.548854,2018.0,4.0,19.0,18.0,3.0,59.54885400000001,209.107405244379,-10.114980370315493,209.5371138111684,-10.05682134103341,233.32297965312958,26.34132371143785,233.6333919484343,26.017643925015197,233.478185800782,26.17948381822652,226.0,33.67538183459092,236.42215326081225,23.0,233.3962162459671,26.099458646645985,0.1145558204677548,-0.08196955481486158,-0.0800251715805338,0.5109849931400993,226.0,33.97729859373271,236.52734398519576,23.0,231.3919011125852,28.354939470295488,233.35881509623462,26.303956607279797,233.2395791710639,26.259901555342452,233.5528533208703,25.939015737949518,11.544466391013136
709,709,709,627723_085,45.5,13,57,58.3129,-8,17,31.123,412,91,360,460,2018-04-19T18:04:41.684,2018,4,20,3,4,41.6844,0.20592,97.383926,94.21305500000001,198.429682,67.504933,40.278483,34,65,233.174173,27.501440999999996,204388.1564,234.584137,27.593363,197293.1707,2018-04-19T18:03:59.548854,2018.0,4.0,19.0,18.0,3.0,59.54885400000001,209.42393267531028,-8.224156592135163,209.5567004313163,-8.354604118012462,234.57577113821014,27.626492995108137,234.7844923995278,27.635609185326448,234.68013176886902,27.63105109021729,226.0,27.033723859345322,242.0,28.076837016844426,234.68217214584985,27.599754359408326,0.03136317103790559,0.0020403769808297056,-0.03129673080896822,1.2292120077106758,226.0,27.25193431109539,242.0,27.950756475029067,233.17002310453358,27.565095002430677,234.58195948305263,27.626763279641512,234.57795729985187,27.59296011709163,234.78638699184773,27.606548601725027,2.9648847479254963
710,710,710,627725_021,91.5,13,57,3.0243,-6,41,39.626,232,95,40,430,2018-04-19T18:04:09.917,2018,4,20,3,4,9.91656,0.18408,106.31445500000001,99.80851899999999,121.05086499999999,51.817474,56.620943000000004,26,58,233.36043999999998,30.751715,202443.8798,235.843338,28.708839,201782.7707,2018-04-19T18:03:59.548854,2018.0,4.0,19.0,18.0,3.0,59.54885400000001,209.0072408566941,-6.699978098937358,209.5259827996336,-6.68824319595115,235.87242211321808,28.84005865920259,236.29510810329828,28.482270524260827,236.0837651082581,28.6611645917317,226.0,36.80772947398964,242.0,23.64326762336188,236.0100991390287,28.571631459193124,0.11594333462811787,-0.07366596922946655,-0.08953313253858043,0.7998600064004074,226.0,37.196700653833034,242.0,23.653289484747262,233.4645423283703,30.878240282447827,235.91891953710137,28.800700301080436,235.79630025846853,28.747540659620682,236.22389801958886,28.395722258765534,11.00046487806819
711,711,711,627844_025,115.5,13,47,45.644,-7,24,13.440999999999999,126,42,85,170,2018-04-19T18:05:15.393,2018,4,20,3,5,15.392879999999998,0.23711999999999997,110.04053700000001,99.158843,136.769685,40.275814000000004,62.286312,25,68,232.421477,31.335026,206108.835,235.52244100000001,28.568866999999997,201335.0063,2018-04-19T18:05:02.440342,2018.0,4.0,19.0,18.0,5.0,2.440342,206.88525424866157,-7.428758297771901,206.9989901725758,-7.37696246142625,237.62287359717774,26.444969858821946,237.67393998093567,26.329595502115808,237.6484067890567,26.38728268046888,226.0,37.06318872515354,241.7653417471328,23.0,237.79005867687957,26.546079555366788,0.21279498302620395,0.1416518878228601,0.1587968748979094,24.3911339166787,232.50844765045935,38.0,239.14766782240733,23.0,234.45129408684164,33.610524159317954,236.29798879881892,29.438284052460364,237.7471834207215,26.584325654224724,237.83293393303765,26.507833456508852,0.0
712,712,712,627911_032,140.0,14,1,26.0918,-9,57,41.826,245,138,150,350,2018-04-19T18:06:21.166,2018,4,20,3,6,21.1656,0.19655999999999998,97.965451,90.029533,52.208257,16.849398,42.422529,27,63,232.974152,27.809332,203619.3753,232.973993,25.510191,202000.3963,2018-04-19T18:06:05.328132,2018.0,4.0,19.0,18.0,6.0,5.328132,210.2304587068345,-10.110164633045263,210.50116252999783,-9.796128606892113,233.14511545498704,26.410294481749315,233.15225031832586,26.822203536194202,233.14868288665645,26.616249008971767,232.97381940457058,23.0,232.9748567485178,38.0,232.97406949167384,26.616261084581648,0.17461339540018075,-0.17461339498262873,1.2075609891581962e-05,0.9883845540175116,233.0860441993061,23.0,233.34586599474227,38.0,233.1693485838219,27.80931850093369,233.12952416849785,25.510180244045582,232.97405524861134,26.410306311633956,232.97408373473627,26.822215857529336,0.0
713,713,713,627911_118,92.0,14,1,34.6941,-10,3,9.856,272,207,160,330,2018-04-19T18:07:04.521,2018,4,20,3,7,4.52112,0.17472000000000001,101.617948,94.511832,120.339449,46.433772,61.887391,25,51,231.543186,29.880405,198456.1658,233.886011,27.695317,197275.54100000003,2018-04-19T18:06:05.328132,2018.0,4.0,19.0,18.0,6.0,5.328132,210.2443957276812,-10.056829436094763,210.47237351261046,-10.050552678026714,232.98866946533505,26.61199932327199,233.1728637216609,26.459442822030024,233.080766593498,26.53572107265101,226.0,35.050381080316704,238.92027325878547,23.0,234.0337632370287,27.557512580077663,1.397233154212301,0.9529966435307244,1.021791507426652,3.3720056459232324,226.0,32.400274067746324,237.34973912662912,23.0,230.45332304137705,28.71186708022935,232.9248948314338,26.664819835757168,233.9464635457325,27.638934584646922,234.12106292832487,27.476090575508398,0.0
714,714,714,627925_052,151.5,13,56,51.0635,-6,45,31.98,195,144,140,250,2018-04-19T18:06:30.544,2018,4,20,3,6,30.54432000000001,0.156,107.739995,101.890548,111.592716,41.270449,50.492881,16,41,231.68079,31.182840999999996,202708.3845,233.15460099999999,29.388595000000002,201815.6455,2018-04-19T18:06:05.328132,2018.0,4.0,19.0,18.0,6.0,5.328132,209.13883719908432,-6.8924765560415215,209.2867269602647,-6.6252618315239005,236.47199034060986,28.075097563242245,236.55655499848643,28.37076666907671,236.51427266954812,28.22293211615948,226.081109731548,38.0,238.4022546581633,23.0,235.07988736273632,27.04471416643708,1.8562485677962768,-1.4343853068118335,-1.1782179497223986,55.36113320601936,235.0204559034405,23.0,239.31062299603735,38.0,239.10503452304135,37.281187182601485,237.9817088543159,33.35362802996201,235.13536206898561,26.977178186729354,235.024412656487,27.112250146144774,0.0
715,715,715,628016_044,90.0,14,1,36.3847,-5,59,45.714,269,170,140,400,2018-04-19T18:07:29.759,2018,4,20,3,7,29.7588,0.2308800000000001,117.193027,107.54288700000001,124.47103700000001,51.61349600000001,67.687661,34,73,231.67355099999997,32.724722,211416.1652,235.40242400000002,29.949643,209403.8373,2018-04-19T18:07:08.204324,2018.0,4.0,19.0,18.0,7.0,8.204324,210.2301376956504,-5.995695677802176,210.57581913355529,-5.9963583967641565,236.18954226709286,29.52537563680428,236.47986473598016,29.29250536785901,236.3347035015365,29.40894050233165,226.0,36.947057337118935,242.0,25.039635443158087,236.26137056566623,29.310403053640183,0.1228305673599477,-0.07333293587021217,-0.09853744869145943,2.07627960084219,226.0,37.69849932668393,242.0,24.86475512009713,231.87066592409525,32.98958527717368,235.49893180405232,30.079320513620228,236.11218419794344,29.42142961747164,236.41055693338916,29.199376489808675,0.0
716,716,716,628134_112,93.5,13,53,18.3158,-7,41,36.063,354,251,210,400,2018-04-19T18:09:06.401,2018,4,20,3,9,6.4008,0.13727999999999999,104.499812,99.183384,148.33002,54.432531999999995,67.079335,16,32,232.36277400000003,30.236225,201930.8969,234.784973,29.042513,198558.2299,2018-04-19T18:08:11.092416,2018.0,4.0,19.0,18.0,8.0,11.092416,208.13408496505198,-7.703186099394608,208.387666997164,-7.69022648854017,236.8991405312548,26.62735364674252,237.0934686554644,26.44543996615681,236.99630459335955,26.536396806449666,226.0,33.37193749805985,242.0,25.48679181019516,237.5579026762529,27.67595334503385,1.2704257205124154,0.5615980828933971,1.139556538584177,16.875084853577796,226.0,36.830214284264315,240.77403783280312,23.0,232.57782997338165,30.672601918108356,234.63791846646492,28.74411996711259,237.44365967414103,27.732254764750813,237.67214567836498,27.619651925316816,0.0
717,717,717,628211_054,154.5,14,8,40.1372,-10,5,24.285999999999998,378,234,360,400,2018-04-19T18:09:53.731,2018,4,20,3,9,53.7312,0.17472000000000001,100.690721,95.53836,129.527866,59.007597,59.081191000000004,24,46,231.595424,29.292765999999997,200044.8193,234.44670299999999,27.731427000000004,199153.549,2018-04-19T18:09:27.443252,2018.0,4.0,19.0,18.0,9.0,27.443252,212.1428330339625,-10.139988164817305,212.19706123809345,-10.029136420803008,232.2340076693267,27.07669973649169,232.26962851664013,27.19558522952908,232.2518180929834,27.136142483010374,226.0,32.35677822494746,242.0,23.595298201421148,233.00892116565467,28.518745551237807,1.5763236681976769,0.7571030726712706,1.3826030682274286,77.97465126146409,231.01253400465865,23.0,235.50688143133186,38.0,234.47189540855223,34.54570755933161,229.9935986124453,19.599276951200558,233.02026085332292,28.51253602330167,232.99758147798647,28.524955079173946,0.0
718,718,718,628212_018,105.5,14,8,35.5133,-9,14,16.199,362,197,310,450,2018-04-19T18:09:36.796,2018,4,20,3,9,36.79584000000001,0.16848,108.879622,102.090317,147.767581,46.771688,58.764202000000004,24,52,232.905381,30.8013,206960.0789,235.18544,29.268344,202919.862,2018-04-19T18:09:27.443252,2018.0,4.0,19.0,18.0,9.0,27.443252,212.07832720595607,-9.25677068316817,212.2657383974696,-9.205775413895587,232.8181469250388,27.863355648103557,232.93833503957254,27.703627570954186,232.87824098230567,27.783491609528863,226.0,35.444006717780546,242.0,24.686699121792888,234.284022194727,29.87439578773889,2.5195438276904034,1.4057812124212887,2.0909041782100246,19.126010291081165,226.0,36.924563591029425,236.47760089258344,23.0,231.82104046161444,29.18849415064052,233.5694863743191,26.86483756679752,234.20565660439203,29.927083460249772,234.36238778506197,29.821708115227985,100.0
719,719,719,628225_083,66.5,14,3,48.6624,-6,48,59.23,278,186,120,420,2018-04-19T18:10:08.985,2018,4,20,3,10,8.98488,0.17784,96.224974,92.416813,199.830059,55.188037,38.362744,26,56,235.190465,28.857263,193809.0793,236.289935,28.562942,187941.2289,2018-04-19T18:09:27.443252,2018.0,4.0,19.0,18.0,9.0,27.443252,210.74287007442427,-6.725011350662394,211.14195140420188,-6.898559550667592,235.50458707998038,28.849631376087828,235.97179362563026,28.71013851380057,235.73819035280533,28.7798849449442,226.0,31.317490972809573,242.0,27.034394571816463,235.72089354153408,28.7152707139232,0.06688930056882812,-0.017296811271222626,-0.06461423102099673,1.6376029315005458,226.0,31.68739567752924,242.0,26.910309788264456,235.2118212782013,28.93704183737146,236.30287683260462,28.61128770653746,235.48548867206046,28.77828707324938,235.95629841100782,28.652254354597012,100.0
720,720,720,628225_084,67.0,14,2,37.9114,-6,41,10.082,56,88,10,90,2018-04-19T18:10:08.985,2018,4,20,3,10,8.98488,0.17784,96.224974,92.416813,199.830059,55.188037,38.362744,26,56,235.190465,28.857263,193809.0793,236.289935,28.562942,187941.2289,2018-04-19T18:09:27.443252,2018.0,4.0,19.0,18.0,9.0,27.443252,210.5969116323613,-6.660135048119643,210.70309004137937,-6.705362517638504,236.0201092019411,28.69785121412724,236.14343703605545,28.659644012479273,236.08177311899829,28.67874761330325,226.0,31.317490972809573,242.0,27.034394571816463,236.06676502699588,28.62268315676148,0.05803848820288191,-0.015008092002375406,-0.0560644565417725,2.2267505383390267,226.0,31.802100433798543,242.0,26.845269473800712,235.2145944259893,28.947401250388083,236.30262013434296,28.61032878061052,236.0044525040782,28.63936381567684,236.12907754991363,28.606002497846124,100.0
721,721,721,628231_003,63.0,13,59,49.8699,-9,52,49.597,367,84,240,480,2018-04-19T18:09:28.428,2018,4,20,3,9,28.428,0.39311999999999997,95.49706,86.768381,198.83067,58.187245,43.520483,49,122,231.308266,26.525167,206883.2582,233.824569,25.935697,192048.7572,2018-04-19T18:09:27.443252,2018.0,4.0,19.0,18.0,9.0,27.443252,209.7883708990263,-9.793281851957717,210.10859104876687,-9.958116871027038,234.05103078393367,25.89328544529958,234.43423501554557,25.805165989239587,234.24263289973962,25.849225717269587,226.0,27.76868320572721,242.0,24.02051774234701,234.24008693701282,25.83835762619212,0.011162317406104969,-0.0025459627268560325,-0.010868091077465893,0.2341062349193952,226.0,27.74465449312629,242.0,24.06538589259631,231.30800569579506,26.524055825127977,233.82671723917167,25.94486730666936,234.0486680426671,25.883199481743674,234.43150583135844,25.793515770640564,0.0
722,722,722,628323_044,106.5,14,3,29.3618,-8,15,57.183,224,71,40,410,2018-04-19T18:10:52.050,2018,4,20,3,10,52.05024,0.25895999999999997,104.43543000000001,91.19125,138.21893899999998,28.876462,59.541011,39,81,232.59444900000003,30.414034,200803.8906,235.051569,27.010684,194650.8911,2018-04-19T18:10:30.333044,2018.0,4.0,19.0,18.0,10.0,30.333044,210.6261453831523,-8.336606633651282,211.1213709713208,-8.19402344508916,234.75354019425475,27.700869494065405,235.05556377518474,27.266450608432628,234.9045519847197,27.483660051249018,227.11760154736663,38.0,237.94716653480538,23.0,234.7767235647732,27.391371639178853,0.15766184049559434,-0.12782841994652472,-0.09228841207016814,1.0197808407451594,227.5932154967299,38.0,238.02175316803948,23.0,232.7760820583609,30.545167800625794,235.17262102274108,27.098080049809045,234.62189441486063,27.60582505918072,234.93155271468578,27.17691821917699,100.0
723,723,723,628422_072,97.0,14,3,34.4984,-9,4,0.816,244,70,130,440,2018-04-19T18:11:11.123,2018,4,20,3,11,11.1228,0.15288,105.34953300000001,101.047267,123.24176000000001,65.367343,65.160117,32,47,232.44883,31.07296,198879.5619,235.285554,29.555542,199214.0743,2018-04-19T18:11:33.430238,2018.0,4.0,19.0,18.0,11.0,33.430238,210.74114794761056,-9.085346165911254,211.15625271344845,-9.034929528757749,234.3105997166857,26.924090072831035,234.6143798877686,26.612612914792532,234.46248980222717,26.768351493811775,226.0,34.522562682862336,242.0,25.96385623133588,235.8048273033114,29.277772764302693,2.8458856406414945,1.3423375010843015,2.5094212704909085,17.573564061657816,226.0,35.44525842994017,238.1377206560709,23.0,231.67504792983118,29.626419778902335,234.03118905373148,27.21058026378853,235.6219561473154,29.375594048216538,235.9876984593075,29.179951480388848,0.0
724,724,724,628432_005,51.0,13,58,18.2075,-9,15,43.383,77,227,35,120,2018-04-19T18:11:35.172,2018,4,20,3,11,35.17176,0.36816,86.96844499999996,81.808266,186.00698799999998,49.138851,21.240669,59,109,232.96875099999997,25.33936,196420.5065,234.34114300000002,24.493855,190580.4468,2018-04-19T18:11:33.430238,2018.0,4.0,19.0,18.0,11.0,33.430238,209.52011440598883,-9.216552980436507,209.63296000901963,-9.308672514810912,235.34853910120083,25.711287282317034,235.50873265143272,25.703745709786226,235.4286358763168,25.707516496051632,226.0,29.632676934414352,236.7659123995424,23.0,234.58743871769198,24.342116822579023,1.6037234574569008,-0.8411971586247944,-1.3653996734726022,28.94107088554786,226.0,26.15139667240636,242.0,25.39815061276002,233.25850729339595,25.80968154630231,235.0984342129741,25.723061689914218,234.52769494622734,24.378923840903376,234.6471824891566,24.305309804254662,0.0
725,725,725,628432_072,97.0,13,59,59.2288,-9,10,9.578,391,153,270,470,2018-04-19T18:12:08.793,2018,4,20,3,12,8.79288,0.22776,97.682962,92.344016,185.432297,40.686082,31.33527,29,67,232.47440299999997,28.471324,198972.3622,233.57789,27.569534,193598.372,2018-04-19T18:11:33.430238,2018.0,4.0,19.0,18.0,11.0,33.430238,209.83461791336552,-9.187430317523207,210.102704100201,-9.157479716748076,235.08157487521981,26.135774516051026,235.27655457509914,25.93515491336912,235.17906472515946,26.03546471471007,226.0,33.762325961391326,239.16945939537825,23.0,235.28958543447743,26.17070481047864,0.17465597811592715,0.11052070931793878,0.135240095768566,6.560458193704318,226.0,35.48003930012942,238.12919517680274,23.0,232.62846414838143,28.659842917313423,233.62824112347099,27.63114680363019,235.18198265433665,26.258639793947538,235.3971882146182,26.08276982700972,0.0
726,726,726,628443_005,50.5,13,54,28.5582,-8,28,7.0470000000000015,175,239,120,210,2018-04-19T18:11:35.172,2018,4,20,3,11,35.17176,0.36816,86.96844499999996,81.808266,186.00698799999998,49.138851,21.240669,59,109,232.96875099999997,25.33936,196420.5065,234.34114300000002,24.493855,190580.4468,2018-04-19T18:11:33.430238,2018.0,4.0,19.0,18.0,11.0,33.430238,208.54611494861328,-8.408032044835876,208.665389925799,-8.507166132630173,236.73088842778492,25.64734725709366,236.90153952990173,25.63848510346168,236.8162139788433,25.642916180277663,226.0,29.632676934414352,236.7659123995424,23.0,235.62210278125343,23.704679677024746,2.2765461327967205,-1.1941111975899048,-1.93823650325292,28.663663980995985,226.0,26.20461750425315,242.0,25.37371482414837,233.26924781675203,25.82711516092283,235.1038435984035,25.731842001430135,235.558273950489,23.744003423851805,235.68593161201787,23.665355930197702,0.0
727,727,727,628512_092,159.0,14,6,53.8459,-9,13,37.644,46,189,20,90,2018-04-19T18:13:22.515,2018,4,20,3,13,22.51536,0.25895999999999997,105.717371,95.769572,126.37575600000001,43.711892,56.064985,36,78,231.674132,30.427146,203153.3216,234.78854900000002,27.598105,200459.5971,2018-04-19T18:12:36.312129,2018.0,4.0,19.0,18.0,12.0,36.312129,211.68908300715924,-9.316518089988532,211.78395978151818,-9.075779103133655,233.8772626884756,26.891358332975067,233.978125314103,27.133540634514194,233.92769400128932,27.012449483744625,226.0,35.58135369518397,239.85048213556968,23.0,234.60836315918755,27.761780298226967,1.012327601148284,0.6806691578982225,0.7493308144823381,70.35941100099794,232.2566132181116,23.0,238.50372283262882,38.0,238.46193300366843,37.89965800616826,233.6492545659604,26.34388565380521,234.6409986531213,27.732135215248647,234.57572766525365,27.791425381205254,0.0
728,728,728,628513_092,159.0,14,8,16.7213,-8,21,23.625999999999998,303,137,260,340,2018-04-19T18:13:22.515,2018,4,20,3,13,22.51536,0.25895999999999997,105.717371,95.769572,126.37575600000001,43.711892,56.064985,36,78,231.674132,30.427146,203153.3216,234.78854900000002,27.598105,200459.5971,2018-04-19T18:12:36.312129,2018.0,4.0,19.0,18.0,12.0,36.312129,212.01115778680173,-8.504528613595845,212.1195682609625,-8.229388754047621,234.21701279375839,27.709541578027235,234.3335823702284,27.986277129049398,234.27529758199336,27.847909353538324,226.0,35.58135369518397,239.85048213556968,23.0,234.3830085451401,27.96648552642189,0.16019350909982594,0.10771096314675788,0.11857617288356792,70.5912854705255,232.23320816478736,23.0,238.55167227462763,38.0,238.55045449138987,37.99710898910731,233.6352724465754,26.32849310547914,234.41993965647345,27.932938436183957,234.34607743380684,28.00003261665979,0.0
729,729,729,628522_018,120.0,14,2,46.7852,-9,8,33.367,95,128,30,180,2018-04-19T18:12:45.378,2018,4,20,3,12,45.378,0.16848,106.478677,100.264549,120.42341599999999,51.388593,56.69469100000001,29,53,232.495529,30.492696999999996,204213.8311,234.78087200000002,28.575948999999998,203490.6074,2018-04-19T18:12:36.312129,2018.0,4.0,19.0,18.0,12.0,36.312129,210.6078343052813,-9.192242375434148,210.80879170825284,-9.07766449922498,234.77993522106559,26.489181082917927,234.85818040450584,26.271051591523552,234.81905781278567,26.38011633722074,226.0,35.94058478738768,241.42908867507003,23.0,235.8844388629701,27.650372586540733,1.6578865223616923,1.0653810501844134,1.2702562493199956,30.279578515740372,230.650891816814,38.0,236.03153862482355,23.0,233.08970951830742,31.201139783428086,234.2559116833553,27.95003762045415,235.80777244628086,27.71467374433466,235.96110527965936,27.5860714287468,0.0
